dataset	donor_id	sample_id	development_stage	sex	celltypes	target_gene	gene_present	n_cells	n_detected	detection_fraction	mean_value	matrix_used	matrix_semantics	notes
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	TEC(myo)	LOXL3	yes	45	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	TEC(neuro)	LOXL3	yes	71	1	0.0140845		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	cTEC	LOXL3	yes	21	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mTEC(I)	LOXL3	yes	2036	3	0.00147348		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mTEC(II)	LOXL3	yes	20	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mTEC(III)	LOXL3	yes	48	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mTEC(IV)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mcTEC	LOXL3	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	TEC(myo)	LOXL3	yes	43	1	0.0232558		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	TEC(neuro)	LOXL3	yes	91	2	0.021978		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	cTEC	LOXL3	yes	18	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mTEC(I)	LOXL3	yes	2054	4	0.00194742		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mTEC(II)	LOXL3	yes	17	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mTEC(III)	LOXL3	yes	65	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mTEC(IV)	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mcTEC	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	TEC(myo)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	TEC(neuro)	LOXL3	yes	2	1	0.5		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	cTEC	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	mTEC(I)	LOXL3	yes	68	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	mcTEC	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_2	fourth decade stage	male	mTEC(I)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_2	fourth decade stage	male	mTEC(II)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_2	fourth decade stage	male	mTEC(III)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	TEC(myo)	LOXL3	yes	27	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	TEC(neuro)	LOXL3	yes	34	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	mTEC(I)	LOXL3	yes	66	1	0.0151515		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	mTEC(II)	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	mTEC(III)	LOXL3	yes	55	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	mTEC(IV)	LOXL3	yes	5	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	TEC(myo)	LOXL3	yes	67	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	TEC(neuro)	LOXL3	yes	114	1	0.00877193		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	mTEC(I)	LOXL3	yes	770	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	mTEC(II)	LOXL3	yes	36	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	mTEC(III)	LOXL3	yes	218	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	mTEC(IV)	LOXL3	yes	13	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_TOT_5GEX	15-19 year-old	male	TEC(neuro)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_TOT_5GEX	15-19 year-old	male	mTEC(I)	LOXL3	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_TOT_5GEX	15-19 year-old	male	mTEC(II)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_TOT_5GEX	15-19 year-old	male	mTEC(III)	LOXL3	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C34	C34_TH_TOT_5GEX	9th week post-fertilization stage	female	TEC(neuro)	LOXL3	yes	2	1	0.5		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C34	C34_TH_TOT_5GEX	9th week post-fertilization stage	female	cTEC	LOXL3	yes	60	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C34	C34_TH_TOT_5GEX	9th week post-fertilization stage	female	mTEC(I)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	Epi_GCM2	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	TEC(myo)	LOXL3	yes	1	1	1		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	TEC(neuro)	LOXL3	yes	21	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	cTEC	LOXL3	yes	2628	8	0.00304414		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	mTEC(II)	LOXL3	yes	145	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	mTEC(III)	LOXL3	yes	10	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	mTEC(IV)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	Epi_GCM2	LOXL3	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	TEC(neuro)	LOXL3	yes	24	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	cTEC	LOXL3	yes	2774	11	0.00396539		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	mTEC(II)	LOXL3	yes	165	3	0.0181818		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	mTEC(III)	LOXL3	yes	22	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	Epi_GCM2	LOXL3	yes	35	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	TEC(myo)	LOXL3	yes	1	1	1		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	TEC(neuro)	LOXL3	yes	13	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	cTEC	LOXL3	yes	1754	5	0.00285063		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	mTEC(II)	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	mTEC(III)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	Epi_GCM2	LOXL3	yes	32	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	TEC(neuro)	LOXL3	yes	18	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	cTEC	LOXL3	yes	1774	8	0.00450958		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	mTEC(II)	LOXL3	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	mTEC(III)	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	mTEC(IV)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	TEC(myo)	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	TEC(neuro)	LOXL3	yes	19	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	cTEC	LOXL3	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	mTEC(I)	LOXL3	yes	10	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	mTEC(II)	LOXL3	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	mcTEC	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F22	F22_TH_TOT	10th week post-fertilization stage	female	TEC(myo)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F22	F22_TH_TOT	10th week post-fertilization stage	female	cTEC	LOXL3	yes	8	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F22	F22_TH_TOT	10th week post-fertilization stage	female	mcTEC	LOXL3	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	TEC(myo)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	TEC(neuro)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	cTEC	LOXL3	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	mTEC(I)	LOXL3	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	mTEC(III)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	mcTEC	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_1	13th week post-fertilization stage	male	TEC(myo)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_1	13th week post-fertilization stage	male	TEC(neuro)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_1	13th week post-fertilization stage	male	mTEC(I)	LOXL3	yes	9	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_2	13th week post-fertilization stage	male	TEC(myo)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_2	13th week post-fertilization stage	male	TEC(neuro)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_2	13th week post-fertilization stage	male	mTEC(I)	LOXL3	yes	8	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_2	13th week post-fertilization stage	male	mTEC(II)	LOXL3	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N	17th week post-fertilization stage	female	TEC(myo)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N	17th week post-fertilization stage	female	mTEC(I)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N	17th week post-fertilization stage	female	mcTEC	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N_5GEX	17th week post-fertilization stage	female	TEC(myo)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N_5GEX	17th week post-fertilization stage	female	TEC(neuro)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N_5GEX	17th week post-fertilization stage	female	mTEC(II)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N_5GEX	17th week post-fertilization stage	female	mcTEC	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N	12th week post-fertilization stage	female	TEC(neuro)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N	12th week post-fertilization stage	female	mTEC(I)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N	12th week post-fertilization stage	female	mcTEC	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N_5GEX	12th week post-fertilization stage	female	TEC(neuro)	LOXL3	yes	2	1	0.5		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N_5GEX	12th week post-fertilization stage	female	mTEC(I)	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N_5GEX	12th week post-fertilization stage	female	mTEC(II)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N_5GEX	12th week post-fertilization stage	female	mcTEC	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_1	11th week post-fertilization stage	male	cTEC	LOXL3	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_1	11th week post-fertilization stage	male	mTEC(I)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_1	11th week post-fertilization stage	male	mTEC(IV)	LOXL3	yes	1	1	1		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_1	11th week post-fertilization stage	male	mcTEC	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_2	11th week post-fertilization stage	male	TEC(neuro)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_2	11th week post-fertilization stage	male	cTEC	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_2	11th week post-fertilization stage	male	mTEC(I)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_1	12th week post-fertilization stage	female	mTEC(I)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_2	12th week post-fertilization stage	female	mTEC(III)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_3	12th week post-fertilization stage	female	TEC(neuro)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_3	12th week post-fertilization stage	female	cTEC	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_3	12th week post-fertilization stage	female	mcTEC	LOXL3	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_4	12th week post-fertilization stage	female	cTEC	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_4	12th week post-fertilization stage	female	mTEC(I)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_4	12th week post-fertilization stage	female	mTEC(II)	LOXL3	yes	1	1	1		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	TEC(neuro)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	cTEC	LOXL3	yes	16	1	0.0625		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	mTEC(I)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	mTEC(II)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	mcTEC	LOXL3	yes	12	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_2	10th week post-fertilization stage	male	TEC(myo)	LOXL3	yes	2	1	0.5		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_2	10th week post-fertilization stage	male	cTEC	LOXL3	yes	5	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_2	10th week post-fertilization stage	male	mcTEC	LOXL3	yes	8	1	0.125		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	TEC(myo)	LOXL3	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	TEC(neuro)	LOXL3	yes	9	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	cTEC	LOXL3	yes	34	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mTEC(I)	LOXL3	yes	132	1	0.00757576		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mTEC(II)	LOXL3	yes	47	2	0.0425532		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mTEC(III)	LOXL3	yes	12	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mTEC(IV)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mcTEC	LOXL3	yes	241	1	0.00414938		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	TEC(myo)	LOXL3	yes	16	1	0.0625		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	TEC(neuro)	LOXL3	yes	44	2	0.0454545		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	cTEC	LOXL3	yes	235	1	0.00425532		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mTEC(I)	LOXL3	yes	852	6	0.00704225		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mTEC(II)	LOXL3	yes	357	8	0.022409		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mTEC(III)	LOXL3	yes	116	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mTEC(IV)	LOXL3	yes	28	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mcTEC	LOXL3	yes	396	2	0.00505051		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	TEC(myo)	LOXL3	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	TEC(neuro)	LOXL3	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	cTEC	LOXL3	yes	30	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mTEC(I)	LOXL3	yes	44	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mTEC(II)	LOXL3	yes	19	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mTEC(III)	LOXL3	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mTEC(IV)	LOXL3	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mcTEC	LOXL3	yes	34	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	TEC(neuro)	LOXL3	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	cTEC	LOXL3	yes	18	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	mTEC(I)	LOXL3	yes	34	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	mTEC(II)	LOXL3	yes	16	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	mTEC(III)	LOXL3	yes	9	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	mcTEC	LOXL3	yes	18	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	TEC(myo)	LOXL4	yes	45	12	0.266667		X	partial	Detection preview only; no statistical test was run.
