match_window	gene	young_mean_detection	aged_mean_detection	detection_delta	detection_ratio	young_mean_log2CPM	aged_mean_log2CPM	log2CPM_delta	all_young_above_all_aged_detection	all_young_above_all_aged_log2CPM	n_young_samples	n_aged_samples	young_detection_values	aged_detection_values	young_log2CPM_values	aged_log2CPM_values	excluded_lox_family	excluded_mitochondrial	excluded_ribosomal	background_included
medium	Tmco4	0.11643369175627241	0.1268817351099461	0.010448043353673692	1.0897338493358462	3.846558819195919	4.499243376404062	0.6526845572081426	False	False	2	2	0.0966667;0.136201	0.142361;0.111402	3.66812;4.025	4.69785;4.30064	False	False	False	True
medium	Pqlc2	0.05917562724014337	0.03377794160477647	-0.0253976856353669	0.5708083408681184	2.831706380825181	2.631287366356143	-0.20041901446903765	True	False	2	2	0.0466667;0.0716846	0.0243056;0.0432503	2.61447;3.04894	2.21382;3.04875	False	False	False	True
medium	Emc1	0.06238351254480287	0.06444089485947284	0.002057382314669967	1.032979584360409	2.9539016922388166	3.510330230676023	0.5564285384372063	False	False	2	2	0.0566667;0.0681004	0.0659722;0.0629096	2.92372;2.98408	3.51061;3.51005	False	False	False	True
medium	Aldh4a1	0.13693548387096774	0.13077945245376438	-0.0061560314172033614	0.955044293537502	4.119841038770176	4.539461484613348	0.41962044584317226	False	False	2	2	0.123333;0.150538	0.152778;0.108781	4.03316;4.20652	4.80904;4.26988	False	False	False	True
medium	Klhdc7a	0.054426523297491036	0.03829683631862531	-0.01612968697886573	0.7036428931772447	2.664987877229793	2.8403608995919565	0.17537302236216368	False	False	2	2	0.03;0.078853	0.0451389;0.0314548	2.10232;3.22765	3.04929;2.63143	False	False	False	True
medium	Arhgef10l	0.07955197132616487	0.11345247196738023	0.03390050064121536	1.4261428104933132	3.3394908956700853	4.4760705152255875	1.1365796195555022	False	False	2	2	0.0766667;0.0824373	0.107639;0.119266	3.34341;3.33557	4.37537;4.57678	False	False	False	True
medium	Atp13a2	0.11568100358422939	0.11751174093490607	0.001830737350676681	1.0158257388331153	3.820866909313355	4.399212858691225	0.5783459493778702	False	False	2	2	0.116667;0.114695	0.135417;0.0996068	3.86215;3.77958	4.60844;4.18999	False	False	False	True
medium	Mfap2	0.05342293906810036	0.06938528469491773	0.015962345626817365	1.2987919778518648	2.8468326719913786	3.7168034276666315	0.869970755675253	False	False	2	2	0.0566667;0.0501792	0.0902778;0.0484928	2.92372;2.76995	4.18233;3.25128	False	False	False	True
medium	Fbxo42	0.11618279569892473	0.12888178971894568	0.012698994020020948	1.1093018457993473	3.886944528670009	4.622714909991773	0.735770381321764	False	False	2	2	0.103333;0.129032	0.131944;0.125819	3.74889;4.025	4.66865;4.57678	False	False	False	True
medium	Arhgef19	0.06609318996415771	0.09962274282801806	0.03352955286386035	1.5073072260855227	3.0299948819719438	4.170634805396745	1.1406399234248008	False	False	2	2	0.0533333;0.078853	0.128472;0.0707733	2.77737;3.28262	4.5456;3.79567	False	False	False	True
medium	Zbtb17	0.09697132616487456	0.05730076816659385	-0.0396705579982807	0.5909042438913208	3.577889131254143	3.3078189857627436	-0.2700701454913994	True	False	2	2	0.09;0.103943	0.0451389;0.0694626	3.53779;3.61799	2.95572;3.65992	False	False	False	True
medium	Spen	0.1382258064516129	0.13775802752293578	-0.00046777892867710946	0.9966158350550781	4.107443312168033	4.585881477974699	0.47843816580666587	False	False	2	2	0.136667;0.139785	0.15625;0.119266	4.12681;4.08808	4.72646;4.4453	False	False	False	True
medium	Fblim1	0.11734767025089606	0.08468718144750255	-0.032660488803393506	0.7216775694518391	4.09085935928694	3.928254067063954	-0.16260529222298592	True	True	2	2	0.12;0.114695	0.0868056;0.0825688	4.15672;4.025	3.85961;3.9969	False	False	False	True
medium	Plekhm2	0.16077060931899642	0.11145241735838066	-0.049318191960615765	0.6932387569499098	4.357670456307462	4.319704941191632	-0.037965515115829795	True	False	2	2	0.156667;0.164875	0.118056;0.104849	4.29763;4.41771	4.33877;4.30064	False	False	False	True
medium	Prdm2	0.1631899641577061	0.1567619593709043	-0.0064280047868017776	0.9606102935313486	4.35445657829076	4.846860373912433	0.4924037956216729	False	False	2	2	0.14;0.18638	0.15625;0.157274	4.24291;4.46601	4.78203;4.91169	False	False	False	True
medium	Pramef8	0.08455197132616488	0.050977501092179994	-0.03357447023398488	0.6029132176650368	3.3871096310252202	3.169571729751512	-0.2175379012737082	True	False	2	2	0.0866667;0.0824373	0.0416667;0.0602883	3.4916;3.28262	2.85566;3.48349	False	False	False	True
medium	Tnfrsf1b	0.041379928315412186	0.023063200815494393	-0.018316727499917793	0.557352362713117	2.468463035299173	2.2738509266522855	-0.19461210864688772	True	False	2	2	0.0433333;0.0394265	0.0277778;0.0183486	2.61447;2.32245	2.36706;2.18064	False	False	False	True
medium	Tnfrsf8	0.034587813620071683	0.007863695937090432	-0.026724117682981254	0.22735452502054201	2.560844586217276	0.9441781562152743	-1.6166664300020015	True	True	2	2	0.0333333;0.0358423	0;0.0157274	2.43082;2.69087	0;1.88836	False	False	False	True
medium	Zfp992	0.10913978494623656	0.0724320117955439	-0.036707773150692666	0.6636627681759194	3.7790130345160184	3.674263326020718	-0.10474970849530063	True	False	2	2	0.1;0.11828	0.09375;0.051114	3.66812;3.88991	4.09725;3.25128	False	False	False	True
medium	Zfp991	0.09505376344086022	0.07636385976408912	-0.018689903676771105	0.8033754477443764	3.600281398900859	3.768117444329623	0.16783604542876418	False	False	2	2	0.0933333;0.0967742	0.09375;0.0589777	3.62597;3.57459	4.05275;3.48349	False	False	False	True
medium	Zfp984	0.0828853046594982	0.037445846075433234	-0.045439458584064965	0.4517790726506324	3.4868613936661217	2.758948931257367	-0.7279124624087547	True	True	2	2	0.0833333;0.0824373	0.0381944;0.0366972	3.44387;3.52985	2.74813;2.76977	False	False	False	True
medium	Zfp933	0.11951612903225806	0.10712920489296637	-0.012386924139291683	0.8963577197522153	3.925188559736813	4.249051918611373	0.3238633588745605	False	False	2	2	0.11;0.129032	0.104167;0.110092	3.82538;4.025	4.18233;4.31578	False	False	False	True
medium	Miip	0.1142652329749104	0.04770096111839231	-0.06656427185651809	0.4174582230875613	3.8369261781551804	3.0992243473932377	-0.7377018307619427	True	True	2	2	0.106667;0.121864	0.0416667;0.0537353	3.93301;3.74085	2.85566;3.34279	False	False	False	True
medium	Mfn2	0.09838709677419355	0.1052907019076744	0.006903605133480845	1.0701677898812807	3.6635276269885626	4.1865159057908645	0.5229882788023019	False	False	2	2	0.1;0.0967742	0.131944;0.078637	3.70907;3.61799	4.57736;3.79567	False	False	False	True
medium	Plod1	0.05905017921146954	0.03112257900101937	-0.027927600210450168	0.527053082930768	2.873578479581372	2.5551776547271894	-0.31840082485418275	True	True	2	2	0.05;0.0681004	0.0347222;0.0275229	2.69822;3.04894	2.63194;2.47841	False	False	False	True
medium	Agtrap	0.12505376344086022	0.09490816586573467	-0.030145597575125554	0.7589389015918593	3.8946687676941925	4.096293586785356	0.20162481909116314	False	False	2	2	0.153333;0.0967742	0.100694;0.0891219	4.21475;3.57459	4.14041;4.05217	False	False	False	True
medium	Mad2l2	0.17756272401433693	0.1394941386340469	-0.03806858538029004	0.7856048582741033	4.452210977634943	4.671874510551332	0.21966353291638896	True	False	2	2	0.186667;0.168459	0.159722;0.119266	4.58845;4.31598	4.91227;4.43147	False	False	False	True
medium	Fbxo44	0.04496415770609319	0.04547109363623125	0.0005069359301380638	1.0112742227587501	2.652711590443922	3.0556948718592287	0.4029832814153069	False	False	2	2	0.0433333;0.046595	0.0555556;0.0353866	2.69822;2.6072	3.29831;2.81308	False	False	False	True
medium	Fbxo2	0.07096774193548387	0.15387678389398574	0.08290904195850186	2.168263773051617	3.5923590774447423	5.510998723070631	1.9186396456258885	False	False	2	2	0.0666667;0.0752688	0.170139;0.137615	3.44387;3.74085	5.72754;5.29446	False	False	False	True
medium	Mtor	0.12526881720430108	0.1229498871414009	-0.002318930062900182	0.9814883694549599	3.9531277531269757	4.47699899809435	0.5238712449673746	False	False	2	2	0.1;0.150538	0.142361;0.103539	3.78764;4.11861	4.66865;4.28534	False	False	False	True
medium	Casz1	0.1586021505376344	0.10254204892966362	-0.056060101607970786	0.6465363085056757	4.458179660003764	4.320282451696738	-0.13789720830702556	True	True	2	2	0.166667;0.150538	0.104167;0.100917	4.45035;4.46601	4.22306;4.41751	False	False	False	True
medium	Gm13205	0.0760931899641577	0.02414400393184797	-0.05194918603230973	0.31729520004642414	3.3650440558949146	2.1969638375907548	-1.1680802183041599	True	True	2	2	0.0733333;0.078853	0.03125;0.017038	3.39451;3.33557	2.50557;1.88836	False	False	False	True
medium	Cenps	0.08492831541218637	0.03312263361001893	-0.05180568180216744	0.3900069540913814	3.7815653292548377	2.6491828348439808	-1.132382494410857	True	True	2	2	0.0766667;0.09319	0.0243056;0.0419397	3.70907;3.85406	2.21382;3.08455	False	False	False	True
medium	Ube4bos1	0.10863799283154121	0.16894886777340906	0.06031087494186785	1.5551545400455669	3.8213397612333484	5.065374040274392	1.2440342790410437	False	False	2	2	0.113333;0.103943	0.170139;0.167759	3.82538;3.8173	5.07687;5.05388	False	False	False	True
medium	Nmnat1	0.055716845878136204	0.02132708970438328	-0.03438975617375292	0.3827763285637141	2.799278990646812	2.1278549562837172	-0.6714240343630946	True	True	2	2	0.0433333;0.0681004	0.0243056;0.0183486	2.61447;2.98408	2.21382;2.04189	False	False	False	True
medium	Slc25a33	0.08584229390681003	0.05379441531964468	-0.03204787858716535	0.6266656314898065	3.3684872935552708	3.2390675643654925	-0.1294197291897783	True	False	2	2	0.1;0.0716846	0.0486111;0.0589777	3.62597;3.111	3.04929;3.42885	False	False	False	True
medium	Spsb1	0.09580645161290323	0.0964827253531382	0.0006762737402349756	1.0070587494772	3.5075003685725425	4.072476123158969	0.5649757545864267	False	False	2	2	0.0733333;0.11828	0.0868056;0.10616	3.23542;3.77958	3.85961;4.28534	False	False	False	True
medium	Tnfrsf9	0.05700716845878136	0.007863695937090432	-0.04914347252169093	0.13794222989300411	3.14459940656916	1.0903217363010194	-2.0542776702681405	True	True	2	2	0.0566667;0.0573477	0;0.0157274	3.11869;3.17051	0;2.18064	False	False	False	True
medium	Per3	0.07313620071684587	0.08114669797582641	0.008010497258980537	1.109528484942689	3.227132959000533	3.9628498077061316	0.7357168487055987	False	False	2	2	0.0566667;0.0896057	0.100694;0.061599	3.11869;3.33557	4.33877;3.58693	False	False	False	True
medium	Phf13	0.07313620071684587	0.051139052715887576	-0.021997148000958297	0.699230370386309	3.1195244098846677	3.2106779343727054	0.09115352448803771	False	False	2	2	0.0566667;0.0896057	0.0590278;0.0432503	2.8524;3.38665	3.3726;3.04875	False	False	False	True
medium	Klhl21	0.04175627240143369	0.03312263361001893	-0.00863363879141476	0.7932373199309255	2.4683076817608955	2.631287366356143	0.1629796845952476	False	False	2	2	0.0333333;0.0501792	0.0243056;0.0419397	2.32941;2.6072	2.21382;3.04875	False	False	False	True
medium	Zbtb48	0.054426523297491036	0.040296890927624875	-0.014129632369866162	0.7403906861249483	2.7239917611822735	2.8403485543302565	0.11635679314798297	False	False	2	2	0.03;0.078853	0.0347222;0.0458716	2.22033;3.22765	2.63194;3.04875	False	False	False	True
medium	Nol9	0.07059139784946236	0.04072238604922092	-0.029869011800241443	0.5768746233933809	3.1637457678523138	3.0306712273444933	-0.13307454050782042	True	False	2	2	0.0766667;0.0645161	0.0381944;0.0432503	3.34341;2.98408	3.04929;3.01205	False	False	False	True
medium	Icmt	0.07238351254480287	0.04439029051987768	-0.027993222024925185	0.6132652168876391	3.1097522171383334	2.9948752407052277	-0.11487697643310568	True	False	2	2	0.0766667;0.0681004	0.0520833;0.0366972	3.23542;2.98408	3.21998;2.76977	False	False	False	True
medium	Ajap1	0.04842293906810036	0.009140181301878549	-0.03928275776622181	0.18875726004619653	2.91315279614373	1.3258135204110113	-1.5873392757327185	True	True	2	2	0.0466667;0.0501792	0.0104167;0.0078637	2.77737;3.04894	1.35591;1.29572	False	False	False	True
medium	Dffb	0.047132616487455196	0.038526649191786805	-0.008605967295668392	0.8174095151717504	2.5326212585820373	2.8627427729374135	0.3301215143553762	False	False	2	2	0.0333333;0.0609319	0.0416667;0.0353866	2.22033;2.84491	2.95572;2.76977	False	False	False	True
medium	Cep104	0.05700716845878136	0.05808349716033202	0.0010763287015506662	1.018880585207962	2.8486555000717195	3.274675063397405	0.42601956332568536	False	False	2	2	0.0566667;0.0573477	0.0729167;0.0432503	2.8524;2.84491	3.57496;2.97439	False	False	False	True
medium	Lrrc47	0.17139784946236558	0.08429581695063346	-0.08710203251173212	0.491813737541337	4.331734888233536	3.888198033648699	-0.4435368545848366	True	True	2	2	0.16;0.182796	0.0729167;0.095675	4.27053;4.39294	3.63656;4.13984	False	False	False	True
medium	Wrap73	0.12772401433691755	0.08006589485947284	-0.04765811947744471	0.6268664140814627	4.057876787672646	3.7214476346343615	-0.33642915303828413	True	False	2	2	0.13;0.125448	0.0972222;0.0629096	4.15672;3.95903	3.95941;3.48349	False	False	False	True
medium	Megf6	0.08697132616487455	0.09081476627348187	0.003843440108607321	1.0441920375149987	3.5222258849131487	4.014736840419216	0.4925109555060674	False	False	2	2	0.07;0.103943	0.0833333;0.0982962	3.34341;3.70104	3.80699;4.22248	False	False	False	True
medium	Arhgef16	0.1371863799283154	0.11341834134265327	-0.02376803858566212	0.826746367984331	4.0724900042143	4.400112251702934	0.3276222474886339	False	False	2	2	0.116667;0.157706	0.118056;0.108781	3.96717;4.17781	4.41106;4.38917	False	False	False	True
medium	Mmel1	0.04188172043010753	0.011531600407747197	-0.030350120022360334	0.27533731397188427	2.5326212585820373	1.5720371916004803	-0.9605840669815571	True	True	2	2	0.03;0.0537634	0.0138889;0.00917431	2.22033;2.84491	1.62267;1.52141	False	False	False	True
medium	Pank4	0.0775089605734767	0.06725780908693753	-0.01025115148653917	0.8677423692603733	3.256957343238712	3.602844129695039	0.34588678645632687	False	False	2	2	0.0833333;0.0716846	0.0729167;0.061599	3.34341;3.17051	3.69564;3.51005	False	False	False	True
medium	Pex10	0.06071684587813621	0.04678170962574632	-0.013935136252389888	0.7704897866341925	3.052761008563887	3.0778538913938194	0.02509288282993216	False	False	2	2	0.0533333;0.0681004	0.0555556;0.0380079	3.05658;3.04894	3.21998;2.93572	False	False	False	True
medium	Morn1	0.04663082437275986	0.045309542012523664	-0.001321282360236195	0.9716650439272945	2.771565527238158	3.1034999186884074	0.3319343914502495	False	False	2	2	0.0466667;0.046595	0.0381944;0.0524246	2.69822;2.84491	2.95572;3.25128	False	False	False	True
medium	5830444B04Rik	0.04521505376344086	0.06794724770642202	0.022732193942981163	1.5027572025439353	2.6227931552311827	3.6301803014150087	1.007387146183826	False	False	2	2	0.0366667;0.0537634	0.0625;0.0733945	2.32941;2.91618	3.44325;3.81711	False	False	False	True
medium	Slc35e2	0.08172043010752689	0.05441559268967526	-0.027304837417851627	0.6658750158078682	3.2773360867437056	3.296020807760307	0.018684721016601458	True	False	2	2	0.0666667;0.0967742	0.0590278;0.0498034	3.11869;3.43598	3.3726;3.21944	False	False	False	True
medium	Mib2	0.08326164874551972	0.07492582277559343	-0.008335825969926297	0.8998839670422111	3.28244349527462	3.66140737944865	0.3789638841740297	False	False	2	2	0.0733333;0.09319	0.0659722;0.0838794	3.17824;3.38665	3.44325;3.87956	False	False	False	True
medium	Dvl1	0.08621863799283154	0.050058249599534005	-0.036160388393297535	0.5805966176790683	3.3357627121025724	3.192327189561344	-0.14343552254122827	True	False	2	2	0.09;0.0824373	0.0555556;0.0445609	3.44387;3.22765	3.3726;3.01205	False	False	False	True
medium	Cptp	0.0603405017921147	0.028960972768312217	-0.03137952902380248	0.4799590972592283	2.986379592896724	2.607074977682565	-0.37930461521415904	True	True	2	2	0.0633333;0.0573477	0.0277778;0.0301442	3.05658;2.91618	2.63194;2.58221	False	False	False	True
medium	Pusl1	0.10555555555555556	0.06509620285423037	-0.04045935270132518	0.6167008691453404	3.702775905840642	3.4896954261756976	-0.21308047966494437	True	True	2	2	0.1;0.111111	0.0659722;0.0642202	3.62597;3.77958	3.44325;3.53614	False	False	False	True
medium	C1qtnf12	0.1570609318996416	0.06336009174311927	-0.09370084015652233	0.40341089904907057	4.36627147013629	3.492137296342929	-0.8741341737933612	True	True	2	2	0.16;0.154122	0.0625;0.0642202	4.49787;4.23467	3.3726;3.61167	False	False	False	True
medium	B3galt6	0.08442652329749104	0.07793841925149264	-0.006488104045998394	0.923150879692908	3.43912350266674	3.779410158994306	0.34028665632756594	False	False	2	2	0.09;0.078853	0.0798611;0.0760157	3.4916;3.38665	3.80699;3.75183	False	False	False	True
medium	Tnfrsf18	0.04725806451612903	0.01742937236056502	-0.02982869215556401	0.36881265745905506	3.0811601476265174	1.901655951863734	-1.1795041957627834	True	True	2	2	0.03;0.0645161	0.0138889;0.0209699	3.17824;2.98408	1.62267;2.18064	False	False	False	True
medium	Ttll10	0.0539247311827957	0.05962392602300859	0.00569919484021289	1.1056879601475171	2.831706380825181	3.380918591467645	0.5492122106424642	False	False	2	2	0.0433333;0.0645161	0.0694444;0.0498034	2.61447;3.04894	3.57496;3.18688	False	False	False	True
medium	Agrn	0.1296415770609319	0.16957004514343965	0.039928468082507745	1.3079912246342178	4.149895390786203	5.0273717785203615	0.8774763877341583	False	False	2	2	0.126667;0.132616	0.180556;0.158585	4.24291;4.05688	5.16312;4.89162	False	False	False	True
medium	AW011738	0.09093189964157705	0.0935975498762196	0.002665650234642547	1.0293147976139247	3.4228705929989207	4.129783239948364	0.7069126469494433	False	False	2	2	0.06;0.121864	0.100694;0.0865007	2.99168;3.85406	4.26267;3.9969	False	False	False	True
medium	Plekhn1	0.05584229390681003	0.0700747233144022	0.014232429407592173	1.2548682801487945	2.8480373178670835	3.6044074512923725	0.756370133425289	False	False	2	2	0.04;0.0716846	0.0798611;0.0602883	2.52557;3.17051	3.75239;3.45643	False	False	False	True
medium	Cdk6	0.15051971326164876	0.2018416885102665	0.05132197524861773	1.3409651409540266	4.305343813404252	5.313687061613687	1.0083432482094352	False	False	2	2	0.143333;0.157706	0.197917;0.205767	4.37601;4.23467	5.30267;5.3247	False	False	False	True
medium	Rbm48	0.10388888888888889	0.052253986456968105	-0.05163490243192079	0.5029795487836501	3.6213341208858703	3.266456638634316	-0.35487748225155435	True	True	2	2	0.0966667;0.111111	0.0520833;0.0524246	3.58256;3.66011	3.21998;3.31293	False	False	False	True
