CellID	ClusterID	Position	PlateID	Column	Row	SortType	SortDay	Age	SubType	sizeFactor	ExportSample	cell_barcode	total_counts_all_features	detected_features_all_features	join_id	Characteristics[individual]	Characteristics[age]	Factor Value[age]	Characteristics[cell type]	Characteristics[FACS marker]	Characteristics[inferred cell type]	Comment[ENA_RUN]	Assay Name	age_week	individual	biological_mouse_id
H17.B002290.3_2.4.52.1_S29	1	H17	B002290	17	H	mTEChi	3	52wk	Post-Aire mTEC	0.165733396564288	day3	H17.B002290.3_2.4.52.1_S29	139282	6227	H17B002290324521S29	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Post-Aire.mTEC	ERR3826036	H17-B002290-3_2-4-52-1_S29	52	3	wk52_mouse3
H18.B002290.3_2.4.52.1_S30	7	H18	B002290	18	H	mTEChi	3	52wk	Mature mTEC	0.712169586063695	day3	H18.B002290.3_2.4.52.1_S30	735429	5269	H18B002290324521S30	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3826037	H18-B002290-3_2-4-52-1_S30	52	3	wk52_mouse3
H18.B002291.3_52.1.32.1_S114	6	H18	B002291	18	H	mTEChi	3	32wk	Proliferating TEC	0.249381668644927	day3	H18.B002291.3_52.1.32.1_S114	278523	5161	H18B0022913521321S114	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Proliferating.TEC	ERR3823664	H18-B002291-3_52-1-32-1_S114	32	3	wk32_mouse3
H19.B002290.3_2.4.52.1_S31	7	H19	B002290	19	H	mTEChi	3	52wk	Mature mTEC	0.919666402295372	day3	H19.B002290.3_2.4.52.1_S31	961952	5579	H19B002290324521S31	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3826038	H19-B002290-3_2-4-52-1_S31	52	3	wk52_mouse3
H19.B002291.3_52.1.32.1_S115	6	H19	B002291	19	H	mTEChi	3	32wk	Proliferating TEC	1.33553217037096	day3	H19.B002291.3_52.1.32.1_S115	1450636	8123	H19B0022913521321S115	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Proliferating.TEC	ERR3823667	H19-B002291-3_52-1-32-1_S115	32	3	wk32_mouse3
H2.B002290.3_2.4.52.1_S14	5	H2	B002290	2	H	mTEChi	3	32wk	Tuft-like mTEC	1.33588055939559	day3	H2.B002290.3_2.4.52.1_S14	1102148	6091	H2B002290324521S14	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Tuft-like.mTEC	ERR3823681	H2-B002290-3_2-4-52-1_S14	32	3	wk32_mouse3
H20.B002290.3_2.4.52.1_S32	7	H20	B002290	20	H	mTEChi	3	52wk	Mature mTEC	1.34646836019681	day3	H20.B002290.3_2.4.52.1_S32	1588119	5603	H20B002290324521S32	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3826042	H20-B002290-3_2-4-52-1_S32	52	3	wk52_mouse3
H20.B002291.3_52.1.32.1_S116	2	H20	B002291	20	H	mTEChi	3	32wk	Intertypical TEC	0.584006346026202	day3	H20.B002291.3_52.1.32.1_S116	625333	4654	H20B0022913521321S116	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Intertypical.TEC	ERR3823671	H20-B002291-3_52-1-32-1_S116	32	3	wk32_mouse3
H21.B002290.3_2.4.52.1_S33	7	H21	B002290	21	H	mTEChi	3	52wk	Mature mTEC	1.3746460940796	day3	H21.B002290.3_2.4.52.1_S33	1619942	7845	H21B002290324521S33	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3826043	H21-B002290-3_2-4-52-1_S33	52	3	wk52_mouse3
H22.B002291.3_52.1.32.1_S118	7	H22	B002291	22	H	mTEChi	3	32wk	Mature mTEC	0.151503793306026	day3	H22.B002291.3_52.1.32.1_S118	228965	4205	H22B0022913521321S118	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3823677	H22-B002291-3_52-1-32-1_S118	32	3	wk32_mouse3
H22.B002293.3_16.32.1.1_S190	7	H22	B002293	22	H	mTEChi	3	1wk	Mature mTEC	0.798346295730187	day3	H22.B002293.3_16.32.1.1_S190	1065623	2810	H22B0022933163211S190	3	1	1	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3816335	H22-B002293-3_16-32-1-1_S190	1	3	wk1_mouse3
H24.B002291.3_52.1.32_S18	7	H24	B002291	24	H	mTEChi	3	32wk	Mature mTEC	4.55575369655654	day3	H24.B002291.3_52.1.32_S18	4653883	6612	H24B002291352132S18	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3824928	H24-B002291-3_52-1-32_S18	32	3	wk32_mouse3
H3.B002290.3_2.4.52.1_S15	5	H3	B002290	3	H	mTEChi	3	32wk	Tuft-like mTEC	0.0251848580446793	day3	H3.B002290.3_2.4.52.1_S15	104676	2041	H3B002290324521S15	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Tuft-like.mTEC	ERR3823682	H3-B002290-3_2-4-52-1_S15	32	3	wk32_mouse3
H3.B002291.3_52.1.32.1_S99	7	H3	B002291	3	H	mTEChi	3	52wk	Mature mTEC	1.27475299100111	day3	H3.B002291.3_52.1.32.1_S99	1522500	8279	H3B0022913521321S99	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3826050	H3-B002291-3_52-1-32-1_S99	52	3	wk52_mouse3
H3.B002292.3_4.52.16.1_S183	7	H3	B002292	3	H	mTEChi	3	4wk	Mature mTEC	2.90260988662721	day3	H3.B002292.3_4.52.16.1_S183	2600566	7688	H3B0022923452161S183	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3817571	H3-B002292-3_4-52-16-1_S183	4	3	wk4_mouse3
H4.B002290.3_2.4.52.1_S16	7	H4	B002290	4	H	mTEChi	3	32wk	Mature mTEC	1.16917595311976	day3	H4.B002290.3_2.4.52.1_S16	1441626	7818	H4B002290324521S16	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3823683	H4-B002290-3_2-4-52-1_S16	32	3	wk32_mouse3
H4.B002291.3_52.1.32.1_S100	7	H4	B002291	4	H	mTEChi	3	52wk	Mature mTEC	0.0686697063040075	day3	H4.B002291.3_52.1.32.1_S100	200386	2587	H4B0022913521321S100	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3826053	H4-B002291-3_52-1-32-1_S100	52	3	wk52_mouse3
H5.B002290.3_2.4.52.1_S17	7	H5	B002290	5	H	mTEChi	3	32wk	Mature mTEC	2.78544604635818	day3	H5.B002290.3_2.4.52.1_S17	2655562	7193	H5B002290324521S17	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3823684	H5-B002290-3_2-4-52-1_S17	32	3	wk32_mouse3
H5.B002292.3_4.52.16.1_S185	7	H5	B002292	5	H	mTEChi	3	4wk	Mature mTEC	1.1035338835709	day3	H5.B002292.3_4.52.16.1_S185	1293724	2657	H5B0022923452161S185	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3817579	H5-B002292-3_4-52-16-1_S185	4	3	wk4_mouse3
H5.B002293.3_16.32.1.1_S173	7	H5	B002293	5	H	mTEChi	3	16wk	Mature mTEC	0.772851602608972	day3	H5.B002293.3_16.32.1.1_S173	917425	3495	H5B0022933163211S173	3	16	16	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3821704	H5-B002293-3_16-32-1-1_S173	16	3	wk16_mouse3
H6.B002292.3_4.52.16.1_S186	7	H6	B002292	6	H	mTEChi	3	4wk	Mature mTEC	0.966601131301227	day3	H6.B002292.3_4.52.16.1_S186	1492975	2348	H6B0022923452161S186	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3817583	H6-B002292-3_4-52-16-1_S186	4	3	wk4_mouse3
H7.B002290.3_2.4.52.1_S19	6	H7	B002290	7	H	mTEChi	3	32wk	Proliferating TEC	1.85447793687184	day3	H7.B002290.3_2.4.52.1_S19	1802600	6935	H7B002290324521S19	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Proliferating.TEC	ERR3823686	H7-B002290-3_2-4-52-1_S19	32	3	wk32_mouse3
H7.B002293.3_16.32.1.1_S175	7	H7	B002293	7	H	mTEChi	3	16wk	Mature mTEC	3.11297395304947	day3	H7.B002293.3_16.32.1.1_S175	3143933	6988	H7B0022933163211S175	3	16	16	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3821708	H7-B002293-3_16-32-1-1_S175	16	3	wk16_mouse3
H8.B002290.3_2.4.52.1_S20	6	H8	B002290	8	H	mTEChi	3	32wk	Proliferating TEC	2.21029922906914	day3	H8.B002290.3_2.4.52.1_S20	2089505	6978	H8B002290324521S20	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Proliferating.TEC	ERR3823687	H8-B002290-3_2-4-52-1_S20	32	3	wk32_mouse3
H8.B002291.3_52.1.32.1_S104	7	H8	B002291	8	H	mTEChi	3	52wk	Mature mTEC	0.332843553358173	day3	H8.B002291.3_52.1.32.1_S104	430480	4343	H8B0022913521321S104	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3826065	H8-B002291-3_52-1-32-1_S104	52	3	wk52_mouse3
I1.B002290.3_2.4.52.1_S37	7	I1	B002290	1	I	mTEChi	3	32wk	Mature mTEC	0.12902035508529	day3	I1.B002290.3_2.4.52.1_S37	229902	6159	I1B002290324521S37	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3823721	I1-B002290-3_2-4-52-1_S37	32	3	wk32_mouse3
I10.B002291.3_52.1.32.1_S130	7	I10	B002291	10	I	mTEChi	3	1wk	Mature mTEC	0.763635774668733	day3	I10.B002291.3_52.1.32.1_S130	850070	7517	I10B0022913521321S130	3	1	1	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3815064	I10-B002291-3_52-1-32-1_S130	1	3	wk1_mouse3
I11.B002290.3_2.4.52.1_S47	7	I11	B002290	11	I	mTEChi	3	4wk	Mature mTEC	1.72572867952093	day3	I11.B002290.3_2.4.52.1_S47	1836221	7130	I11B002290324521S47	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3817594	I11-B002290-3_2-4-52-1_S47	4	3	wk4_mouse3
I11.B002291.3_52.1.32.1_S131	7	I11	B002291	11	I	mTEChi	3	1wk	Mature mTEC	1.03317770295134	day3	I11.B002291.3_52.1.32.1_S131	1157493	7359	I11B0022913521321S131	3	1	1	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3815068	I11-B002291-3_52-1-32-1_S131	1	3	wk1_mouse3
I12.B002290.3_2.4.52.1_S48	7	I12	B002290	12	I	mTEChi	3	4wk	Mature mTEC	1.90490880501222	day3	I12.B002290.3_2.4.52.1_S48	1796890	7636	I12B002290324521S48	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3817595	I12-B002290-3_2-4-52-1_S48	4	3	wk4_mouse3
I12.B002291.3_52.1.32.1_S132	7	I12	B002291	12	I	mTEChi	3	1wk	Mature mTEC	0.710603045592631	day3	I12.B002291.3_52.1.32.1_S132	755882	6526	I12B0022913521321S132	3	1	1	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3815072	I12-B002291-3_52-1-32-1_S132	1	3	wk1_mouse3
I13.B002290.3_2.4.52.1_S49	7	I13	B002290	13	I	gmTEC	3	4wk	Mature mTEC	2.27540909891388	day3	I13.B002290.3_2.4.52.1_S49	2418250	7500	I13B002290324521S49	3	4	4	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Mature.mTEC	ERR3817596	I13-B002290-3_2-4-52-1_S49	4	3	wk4_mouse3
I14.B002290.3_2.4.52.1_S50	7	I14	B002290	14	I	gmTEC	3	4wk	Mature mTEC	1.2564633168314	day3	I14.B002290.3_2.4.52.1_S50	1741235	5312	I14B002290324521S50	3	4	4	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Mature.mTEC	ERR3817597	I14-B002290-3_2-4-52-1_S50	4	3	wk4_mouse3
I15.B002290.3_2.4.52.1_S51	2	I15	B002290	15	I	gmTEC	3	4wk	Intertypical TEC	1.81415591126786	day3	I15.B002290.3_2.4.52.1_S51	1910631	7097	I15B002290324521S51	3	4	4	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3817598	I15-B002290-3_2-4-52-1_S51	4	3	wk4_mouse3
I15.B002291.3_52.1.32.1_S135	1	I15	B002291	15	I	gmTEC	3	1wk	Post-Aire mTEC	0.940247986573629	day3	I15.B002291.3_52.1.32.1_S135	912496	4642	I15B0022913521321S135	3	1	1	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Post-Aire.mTEC	ERR3815084	I15-B002291-3_52-1-32-1_S135	1	3	wk1_mouse3
I16.B002291.3_52.1.32.1_S136	7	I16	B002291	16	I	gmTEC	3	1wk	Mature mTEC	1.54192026637962	day3	I16.B002291.3_52.1.32.1_S136	1567175	7830	I16B0022913521321S136	3	1	1	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Mature.mTEC	ERR3815088	I16-B002291-3_52-1-32-1_S136	1	3	wk1_mouse3
I17.B002290.3_2.4.52.1_S53	2	I17	B002290	17	I	gmTEC	3	52wk	Intertypical TEC	1.10327665482911	day3	I17.B002290.3_2.4.52.1_S53	1069561	4881	I17B002290324521S53	3	52	52	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3826875	I17-B002290-3_2-4-52-1_S53	52	3	wk52_mouse3
I17.B002291.3_52.1.32.1_S137	1	I17	B002291	17	I	gmTEC	3	32wk	Post-Aire mTEC	0.0894553289930125	day3	I17.B002291.3_52.1.32.1_S137	182778	2765	I17B0022913521321S137	3	32	32	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Post-Aire.mTEC	ERR3823714	I17-B002291-3_52-1-32-1_S137	32	3	wk32_mouse3
I19.B002290.3_2.4.52.1_S55	2	I19	B002290	19	I	gmTEC	3	52wk	Intertypical TEC	0.308588437035644	day3	I19.B002290.3_2.4.52.1_S55	405318	3454	I19B002290324521S55	3	52	52	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3826877	I19-B002290-3_2-4-52-1_S55	52	3	wk52_mouse3
I2.B002290.3_2.4.52.1_S38	2	I2	B002290	2	I	mTEChi	3	32wk	Intertypical TEC	0.389552470329448	day3	I2.B002290.3_2.4.52.1_S38	408165	4861	I2B002290324521S38	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Intertypical.TEC	ERR3823733	I2-B002290-3_2-4-52-1_S38	32	3	wk32_mouse3
I22.B002290.3_2.4.52.1_S58	2	I22	B002290	22	I	gmTEC	3	52wk	Intertypical TEC	0.362729139721074	day3	I22.B002290.3_2.4.52.1_S58	387527	3349	I22B002290324521S58	3	52	52	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3826883	I22-B002290-3_2-4-52-1_S58	52	3	wk52_mouse3
I23.B002290.3_2.4.52.1_S59	2	I23	B002290	23	I	gmTEC	3	52wk	Intertypical TEC	0.191024277922271	day3	I23.B002290.3_2.4.52.1_S59	245205	4411	I23B002290324521S59	3	52	52	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3826884	I23-B002290-3_2-4-52-1_S59	52	3	wk52_mouse3
I24.B002290.3_2.4.52_S53	2	I24	B002290	24	I	gmTEC	3	52wk	Intertypical TEC	0.151636758422082	day3	I24.B002290.3_2.4.52_S53	226278	3280	I24B00229032452S53	3	52	52	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3828276	I24-B002290-3_2-4-52_S53	52	3	wk52_mouse3
I3.B002291.3_52.1.32.1_S123	6	I3	B002291	3	I	mTEChi	3	52wk	Proliferating TEC	0.886051026111265	day3	I3.B002291.3_52.1.32.1_S123	916714	7298	I3B0022913521321S123	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Proliferating.TEC	ERR3826890	I3-B002291-3_52-1-32-1_S123	52	3	wk52_mouse3
I3.B002292.3_4.52.16.1_S207	7	I3	B002292	3	I	mTEChi	3	4wk	Mature mTEC	0.743757931027254	day3	I3.B002292.3_4.52.16.1_S207	848452	2536	I3B0022923452161S207	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3817639	I3-B002292-3_4-52-16-1_S207	4	3	wk4_mouse3
I4.B002291.3_52.1.32.1_S124	1	I4	B002291	4	I	mTEChi	3	52wk	Post-Aire mTEC	0.563702017269172	day3	I4.B002291.3_52.1.32.1_S124	611387	5549	I4B0022913521321S124	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Post-Aire.mTEC	ERR3826892	I4-B002291-3_52-1-32-1_S124	52	3	wk52_mouse3
I5.B002290.3_2.4.52.1_S41	7	I5	B002290	5	I	mTEChi	3	32wk	Mature mTEC	0.569426912018463	day3	I5.B002290.3_2.4.52.1_S41	889481	4396	I5B002290324521S41	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3823736	I5-B002290-3_2-4-52-1_S41	32	3	wk32_mouse3
I5.B002291.3_52.1.32.1_S125	7	I5	B002291	5	I	mTEChi	3	52wk	Mature mTEC	0.254265308606897	day3	I5.B002291.3_52.1.32.1_S125	329718	6124	I5B0022913521321S125	3	52	52	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3826895	I5-B002291-3_52-1-32-1_S125	52	3	wk52_mouse3
I5.B002292.3_4.52.16.1_S209	7	I5	B002292	5	I	mTEChi	3	4wk	Mature mTEC	0.824063527385192	day3	I5.B002292.3_4.52.16.1_S209	1424914	1846	I5B0022923452161S209	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3817647	I5-B002292-3_4-52-16-1_S209	4	3	wk4_mouse3
I6.B002290.3_2.4.52.1_S42	10	I6	B002290	6	I	mTEChi	3	32wk	sTEC	1.64538504165459	day3	I6.B002290.3_2.4.52.1_S42	1467068	5262	I6B002290324521S42	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	eTEC2	ERR3823737	I6-B002290-3_2-4-52-1_S42	32	3	wk32_mouse3
I6.B002292.3_4.52.16.1_S210	6	I6	B002292	6	I	mTEChi	3	4wk	Proliferating TEC	2.0525643894906	day3	I6.B002292.3_4.52.16.1_S210	2040917	8172	I6B0022923452161S210	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Proliferating.TEC	ERR3817651	I6-B002292-3_4-52-16-1_S210	4	3	wk4_mouse3
I7.B002290.3_2.4.52.1_S43	7	I7	B002290	7	I	mTEChi	3	32wk	Mature mTEC	2.96002695565512	day3	I7.B002290.3_2.4.52.1_S43	3102674	7323	I7B002290324521S43	3	32	32	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Mature.mTEC	ERR3823738	I7-B002290-3_2-4-52-1_S43	32	3	wk32_mouse3
I8.B002292.3_4.52.16.1_S212	5	I8	B002292	8	I	mTEChi	3	4wk	Tuft-like mTEC	2.24430248276583	day3	I8.B002292.3_4.52.16.1_S212	1377917	7249	I8B0022923452161S212	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Tuft-like.mTEC	ERR3817659	I8-B002292-3_4-52-16-1_S212	4	3	wk4_mouse3
I9.B002290.3_2.4.52.1_S45	2	I9	B002290	9	I	mTEChi	3	4wk	Intertypical TEC	0.223576365599778	day3	I9.B002290.3_2.4.52.1_S45	376320	2924	I9B002290324521S45	3	4	4	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Intertypical.TEC	ERR3817660	I9-B002290-3_2-4-52-1_S45	4	3	wk4_mouse3
I9.B002291.3_52.1.32.1_S129	6	I9	B002291	9	I	mTEChi	3	1wk	Proliferating TEC	1.50716726475903	day3	I9.B002291.3_52.1.32.1_S129	1529211	9911	I9B0022913521321S129	3	1	1	mTEChi	CD45-EpCAM+Ly51-CD80hiMHCIIhi	Proliferating.TEC	ERR3815145	I9-B002291-3_52-1-32-1_S129	1	3	wk1_mouse3
J1.B002290.3_2.4.52.1_S61	2	J1	B002290	1	J	gmTEC	3	32wk	Intertypical TEC	0.0639888010267716	day3	J1.B002290.3_2.4.52.1_S61	108160	3393	J1B002290324521S61	3	32	32	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3823880	J1-B002290-3_2-4-52-1_S61	32	3	wk32_mouse3
J10.B002290.3_2.4.52.1_S70	2	J10	B002290	10	J	gmTEC	3	4wk	Intertypical TEC	0.758741829223558	day3	J10.B002290.3_2.4.52.1_S70	811521	6079	J10B002290324521S70	3	4	4	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3817661	J10-B002290-3_2-4-52-1_S70	4	3	wk4_mouse3
J10.B002291.3_52.1.32.1_S154	7	J10	B002291	10	J	gmTEC	3	1wk	Mature mTEC	0.958183687345563	day3	J10.B002291.3_52.1.32.1_S154	1115507	7945	J10B0022913521321S154	3	1	1	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Mature.mTEC	ERR3815149	J10-B002291-3_52-1-32-1_S154	1	3	wk1_mouse3
J11.B002290.3_2.4.52.1_S71	7	J11	B002290	11	J	gmTEC	3	4wk	Mature mTEC	1.59952542439632	day3	J11.B002290.3_2.4.52.1_S71	1773803	7257	J11B002290324521S71	3	4	4	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Mature.mTEC	ERR3817662	J11-B002290-3_2-4-52-1_S71	4	3	wk4_mouse3
J11.B002291.3_52.1.32.1_S155	7	J11	B002291	11	J	gmTEC	3	1wk	Mature mTEC	1.82956826443287	day3	J11.B002291.3_52.1.32.1_S155	2003639	8249	J11B0022913521321S155	3	1	1	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Mature.mTEC	ERR3815153	J11-B002291-3_52-1-32-1_S155	1	3	wk1_mouse3
J12.B002290.3_2.4.52.1_S72	2	J12	B002290	12	J	gmTEC	3	4wk	Intertypical TEC	0.19169795405263	day3	J12.B002290.3_2.4.52.1_S72	228621	3558	J12B002290324521S72	3	4	4	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3817663	J12-B002290-3_2-4-52-1_S72	4	3	wk4_mouse3
J12.B002291.3_52.1.32.1_S156	7	J12	B002291	12	J	gmTEC	3	1wk	Mature mTEC	1.03054244544375	day3	J12.B002291.3_52.1.32.1_S156	1002468	6941	J12B0022913521321S156	3	1	1	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Mature.mTEC	ERR3815157	J12-B002291-3_52-1-32-1_S156	1	3	wk1_mouse3
J14.B002290.3_2.4.52.1_S74	2	J14	B002290	14	J	gmTEC	3	4wk	Intertypical TEC	0.589767992206635	day3	J14.B002290.3_2.4.52.1_S74	514895	5166	J14B002290324521S74	3	4	4	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3817665	J14-B002290-3_2-4-52-1_S74	4	3	wk4_mouse3
J15.B002291.3_52.1.32.1_S159	6	J15	B002291	15	J	gmTEC	3	1wk	Proliferating TEC	2.02236225790472	day3	J15.B002291.3_52.1.32.1_S159	2133301	7657	J15B0022913521321S159	3	1	1	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Proliferating.TEC	ERR3815169	J15-B002291-3_52-1-32-1_S159	1	3	wk1_mouse3
J16.B002290.3_2.4.52.1_S76	1	J16	B002290	16	J	gmTEC	3	4wk	Post-Aire mTEC	0.0961837616188092	day3	J16.B002290.3_2.4.52.1_S76	164570	4077	J16B002290324521S76	3	4	4	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Post-Aire.mTEC	ERR3817667	J16-B002290-3_2-4-52-1_S76	4	3	wk4_mouse3
J16.B002291.3_52.1.32.1_S160	7	J16	B002291	16	J	gmTEC	3	1wk	Mature mTEC	1.63051305647849	day3	J16.B002291.3_52.1.32.1_S160	1644400	7785	J16B0022913521321S160	3	1	1	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Mature.mTEC	ERR3815173	J16-B002291-3_52-1-32-1_S160	1	3	wk1_mouse3
J17.B002290.3_2.4.52.1_S77	2	J17	B002290	17	J	gmTEC	3	52wk	Intertypical TEC	1.1674757706465	day3	J17.B002290.3_2.4.52.1_S77	1132682	3951	J17B002290324521S77	3	52	52	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3826929	J17-B002290-3_2-4-52-1_S77	52	3	wk52_mouse3
J17.B002291.3_52.1.32.1_S161	2	J17	B002291	17	J	gmTEC	3	32wk	Intertypical TEC	0.356190391033059	day3	J17.B002291.3_52.1.32.1_S161	441438	3562	J17B0022913521321S161	3	32	32	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3823873	J17-B002291-3_52-1-32-1_S161	32	3	wk32_mouse3
J2.B002291.3_52.1.32.1_S146	2	J2	B002291	2	J	gmTEC	3	52wk	Intertypical TEC	0.718215915189261	day3	J2.B002291.3_52.1.32.1_S146	735523	4028	J2B0022913521321S146	3	52	52	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3826940	J2-B002291-3_52-1-32-1_S146	52	3	wk52_mouse3
J20.B002291.3_52.1.32.1_S164	1	J20	B002291	20	J	gmTEC	3	32wk	Post-Aire mTEC	0.232284390479261	day3	J20.B002291.3_52.1.32.1_S164	248042	4482	J20B0022913521321S164	3	32	32	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Post-Aire.mTEC	ERR3823883	J20-B002291-3_52-1-32-1_S164	32	3	wk32_mouse3
J21.B002291.3_52.1.32.1_S165	2	J21	B002291	21	J	gmTEC	3	32wk	Intertypical TEC	0.191116209326454	day3	J21.B002291.3_52.1.32.1_S165	198211	4598	J21B0022913521321S165	3	32	32	Dsg3+TEC	CD45-EpCAM+Ly51-CD80loMHCIIloDsg3+	Intertypical.TEC	ERR3823886	J21-B002291-3_52-1-32-1_S165	32	3	wk32_mouse3
